D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16
0.00E+00,1.11E-29,2.90E-28,4.82E-28,6.24E-27,5.03E-20,-2.30E-18,-7.02E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.90E-29,-3.82E-27,6.81E-27,5.71E-26,1.78E-18,6.07E-18,3.92E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.12E-28,-1.13E-27,-4.19E-26,5.77E-26,1.72E-18,5.41E-18,9.28E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.71E-29,8.88E-28,1.28E-26,1.01E-25,5.09E-19,-2.46E-18,7.26E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.62E-29,-7.30E-28,-4.14E-26,-2.97E-26,-5.23E-19,1.76E-18,3.38E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.28E-28,8.33E-28,-2.16E-26,-4.02E-26,-3.57E-19,8.34E-18,-4.47E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.33E-29,8.88E-29,-2.75E-27,-5.28E-27,-5.74E-20,9.17E-19,6.11E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.32E-29,-3.21E-29,-6.40E-28,1.46E-26,7.30E-20,3.03E-18,-2.41E-21,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.01E-31,1.22E-27,-5.01E-27,-3.32E-26,5.78E-19,1.34E-17,-2.27E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.61E-29,-1.87E-29,1.04E-27,4.13E-26,-5.78E-19,3.86E-18,-1.71E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.55E-28,1.91E-27,1.22E-26,-4.79E-26,4.99E-19,-2.72E-18,-4.90E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.02E-29,-4.84E-28,1.14E-27,-2.39E-26,2.36E-22,1.30E-18,1.16E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.01E-28,5.11E-27,-1.07E-25,6.21E-26,1.38E-19,-2.25E-17,5.89E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.42E-28,4.52E-28,-4.13E-27,-3.84E-26,-1.49E-18,2.62E-18,-2.12E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.67E-29,-1.34E-27,3.65E-28,-3.85E-26,4.76E-19,-2.64E-18,-2.84E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-9.90E-29,1.10E-27,4.76E-27,-1.17E-25,-3.55E-19,-2.30E-17,-1.73E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.22E-30,-8.18E-27,5.28E-27,1.56E-26,-5.04E-19,7.47E-18,-1.20E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.92E-29,-2.94E-29,-8.89E-27,-2.77E-26,-3.90E-19,3.21E-18,-3.85E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.98E-28,9.25E-28,1.41E-26,4.96E-26,1.21E-18,-4.15E-18,1.45E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.63E-29,-6.08E-27,-4.32E-26,-1.59E-25,-2.27E-18,-9.15E-18,-9.52E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.10E-28,1.24E-27,-4.15E-26,7.35E-26,6.81E-19,-9.19E-18,-8.24E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.73E-28,-1.51E-27,-1.10E-26,-5.18E-26,-1.58E-18,2.09E-18,2.02E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.74E-28,3.81E-28,1.51E-26,4.46E-26,9.53E-19,-5.80E-18,-8.21E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.34E-29,-8.67E-29,2.03E-27,-7.98E-28,-1.27E-20,6.92E-19,-1.47E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.33E-29,1.05E-27,2.50E-26,-1.09E-25,-3.06E-19,4.88E-18,-1.72E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.35E-29,-2.47E-27,2.26E-26,3.58E-26,5.95E-19,-3.09E-18,2.37E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.31E-29,-8.51E-28,3.71E-26,2.96E-26,2.61E-19,-3.92E-18,4.60E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.91E-29,6.47E-28,-4.17E-27,-1.66E-26,-2.02E-20,2.71E-18,3.30E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.77E-28,-1.01E-27,2.23E-26,-4.43E-26,-6.12E-19,2.76E-18,1.79E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.23E-29,-5.34E-28,7.19E-26,-1.06E-25,7.72E-19,-5.85E-18,-8.06E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.07E-28,3.30E-28,-2.21E-26,-6.04E-26,-5.39E-19,6.96E-18,1.44E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.39E-28,-5.67E-27,2.88E-27,5.07E-26,7.02E-20,-1.13E-17,1.17E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.36E-31,-2.20E-29,-6.52E-28,-2.87E-27,-2.82E-20,-1.54E-19,2.33E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.54E-29,-4.10E-28,-3.81E-27,5.35E-26,-5.01E-19,3.46E-18,1.45E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.61E-29,-5.73E-28,-3.19E-26,4.93E-26,-6.52E-19,2.64E-18,6.99E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.14E-29,1.43E-27,9.75E-27,2.97E-26,5.67E-19,-2.94E-18,3.35E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.85E-28,3.64E-28,-3.22E-26,-6.12E-27,1.31E-20,9.06E-18,5.92E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.80E-29,-7.76E-28,-2.15E-26,-4.81E-26,7.40E-19,2.26E-17,-4.60E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.43E-28,1.16E-27,9.61E-27,3.68E-26,-5.32E-20,-1.97E-17,-9.94E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.72E-28,-1.90E-27,1.17E-26,-9.38E-26,9.33E-20,-1.17E-17,1.55E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.64E-29,-1.08E-27,-1.25E-26,-6.97E-26,4.90E-21,1.83E-17,1.78E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.81E-29,-2.57E-28,-1.96E-27,2.81E-26,-2.37E-19,1.93E-18,-3.29E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.26E-28,4.90E-27,2.17E-26,-1.57E-25,1.20E-18,-5.13E-18,5.04E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.96E-29,-3.78E-28,-2.33E-26,1.21E-25,-6.23E-20,1.10E-17,6.05E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.17E-29,5.34E-28,5.68E-27,2.35E-26,5.92E-19,-2.77E-18,5.83E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.13E-29,-4.21E-28,2.74E-27,2.75E-26,2.55E-20,-1.03E-18,-3.23E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.21E-28,2.19E-27,3.22E-26,5.20E-26,-1.08E-18,-2.46E-17,8.78E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-5.97E-30,2.41E-28,7.73E-27,9.22E-27,1.21E-19,-1.54E-18,-4.58E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.04E-28,-5.65E-27,-1.05E-26,6.73E-26,7.19E-19,-9.05E-18,2.76E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.51E-28,2.49E-27,2.91E-26,2.43E-25,8.62E-19,-6.73E-18,5.57E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.06E-28,-3.42E-27,4.80E-27,6.91E-26,6.04E-19,-8.06E-18,6.87E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.65E-28,7.02E-28,5.19E-28,-1.08E-25,-1.50E-20,2.06E-17,2.78E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.79E-29,-3.43E-28,6.34E-28,9.59E-27,7.42E-20,-1.15E-18,-7.41E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.69E-28,1.65E-27,2.96E-26,3.54E-26,6.34E-19,-5.88E-18,2.61E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.23E-28,-1.56E-27,-2.87E-27,1.06E-25,-1.53E-20,2.03E-17,5.63E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.10E-29,1.33E-27,1.31E-28,4.19E-26,-8.65E-19,-1.45E-18,-1.93E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.49E-29,4.44E-27,-5.44E-27,-5.90E-26,-1.66E-18,-5.13E-18,-3.62E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.61E-28,-4.84E-28,-6.29E-27,-4.20E-26,3.19E-19,-2.67E-18,-1.67E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-5.16E-30,-5.40E-28,-2.30E-27,-4.85E-27,1.04E-19,-1.41E-18,-8.02E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.27E-28,-9.27E-29,1.80E-26,-2.97E-26,-8.72E-19,-2.95E-18,-2.92E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.92E-31,6.50E-28,-2.33E-27,-5.44E-26,1.25E-19,-4.90E-18,-1.33E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.72E-28,-4.01E-28,-2.66E-26,3.35E-27,-3.96E-19,-1.30E-17,4.98E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.27E-29,-8.81E-29,5.01E-27,1.09E-26,1.61E-19,-1.62E-18,-5.79E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-5.60E-31,-6.59E-29,-2.56E-27,-2.50E-26,-1.69E-19,1.64E-19,-6.73E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.51E-28,-6.46E-28,2.50E-26,3.82E-26,1.44E-18,4.43E-18,1.12E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.03E-28,3.14E-28,1.03E-26,1.46E-25,-7.20E-19,4.05E-18,-5.08E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.17E-30,4.57E-30,7.83E-28,-6.78E-27,3.03E-20,-6.16E-19,-3.52E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.10E-28,2.51E-27,-6.60E-27,-2.54E-25,1.61E-18,-6.02E-18,-4.62E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.70E-29,2.12E-28,-7.99E-27,-1.27E-25,-6.64E-20,-2.29E-17,3.99E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.07E-28,1.25E-27,-2.06E-27,1.19E-25,-1.00E-18,5.86E-18,1.19E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.05E-29,2.58E-28,7.15E-27,5.98E-27,1.76E-19,-1.13E-18,-1.18E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.27E-29,-8.74E-28,1.94E-27,5.13E-26,-2.11E-19,-6.02E-18,-7.00E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.55E-28,2.16E-27,-2.00E-28,-1.40E-25,-5.96E-19,1.94E-18,5.84E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.67E-29,-2.94E-27,1.45E-26,7.78E-26,-1.69E-19,-1.39E-17,-5.00E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.26E-28,3.07E-28,-4.08E-27,-1.29E-25,1.55E-20,-2.09E-17,-1.17E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.47E-29,4.09E-27,-1.75E-26,1.77E-25,-6.78E-19,-2.08E-17,3.73E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.35E-28,-2.00E-27,-6.02E-27,4.88E-26,6.24E-19,-3.20E-18,4.40E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.19E-29,-1.23E-27,-1.24E-26,-7.08E-26,-8.10E-19,9.66E-18,3.55E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.10E-29,-5.94E-28,-3.37E-27,5.22E-26,1.60E-19,1.11E-17,-4.10E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.30E-30,-4.20E-28,-3.62E-26,-2.37E-26,-4.83E-19,3.51E-18,-8.93E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.22E-28,-9.88E-28,-3.53E-27,1.85E-26,3.51E-19,-1.32E-18,6.41E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.50E-29,-9.32E-29,-1.29E-26,4.53E-27,1.78E-19,-2.42E-18,-2.94E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.26E-29,5.05E-28,-2.84E-28,-6.11E-27,-7.37E-20,1.01E-18,-1.13E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.56E-28,-2.13E-27,3.61E-26,1.26E-25,-9.11E-19,4.14E-18,2.52E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-9.41E-29,2.98E-28,-1.97E-26,-5.42E-26,-6.58E-19,6.57E-18,-1.37E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.07E-28,-2.03E-27,-1.57E-27,1.10E-25,-4.44E-19,1.68E-17,2.53E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.58E-29,-7.07E-28,-7.84E-27,1.05E-25,-6.48E-19,1.06E-17,7.41E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.83E-28,5.16E-28,3.89E-26,3.94E-26,-1.47E-19,-9.68E-18,8.29E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.37E-29,2.80E-27,2.52E-26,2.05E-25,1.14E-18,-5.13E-18,4.46E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.85E-29,-7.65E-28,-1.11E-26,-1.61E-26,-3.70E-19,3.59E-18,-6.02E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,6.86E-29,3.19E-27,-2.54E-26,1.98E-26,5.60E-19,-7.23E-18,-4.56E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.21E-29,5.58E-28,-6.32E-27,-1.15E-26,-1.72E-19,3.85E-19,5.55E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.65E-29,4.15E-29,8.44E-27,-1.62E-26,-2.18E-19,6.07E-19,-4.04E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,6.53E-29,5.09E-27,1.12E-27,8.65E-26,-2.72E-19,9.90E-18,9.43E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.25E-28,-1.96E-27,5.02E-26,-8.01E-26,-1.06E-18,9.07E-18,2.19E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.57E-29,4.50E-27,-5.38E-27,-6.62E-26,-8.00E-20,1.21E-17,9.13E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.22E-29,-3.61E-27,2.78E-26,4.37E-26,2.79E-19,-3.23E-18,2.89E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.03E-28,6.47E-28,-1.76E-27,-6.37E-26,2.81E-19,-2.88E-18,-4.54E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.17E-29,-2.41E-27,-4.11E-26,-3.89E-26,-8.69E-19,4.92E-19,4.36E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,6.22E-30,-6.10E-29,1.76E-29,-7.97E-27,6.16E-20,-4.35E-19,-3.68E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.51E-29,-3.47E-28,-1.13E-26,5.08E-26,2.20E-19,-1.51E-18,-3.54E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.68E-30,4.50E-28,2.37E-27,3.13E-26,5.94E-20,3.08E-18,-2.86E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.27E-28,1.76E-28,-4.15E-26,5.15E-26,1.89E-18,5.58E-18,1.71E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.14E-29,5.72E-27,4.43E-26,1.57E-25,1.22E-18,-1.37E-18,4.21E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.32E-28,-4.61E-27,-3.40E-26,-2.13E-25,1.95E-18,-2.30E-18,1.04E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.95E-29,5.03E-27,-3.23E-27,-4.66E-26,-5.40E-19,6.91E-18,1.60E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.02E-28,-2.31E-27,2.59E-27,2.70E-26,-6.23E-19,-1.32E-17,-1.23E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.13E-29,1.83E-28,-1.64E-26,-7.24E-28,4.69E-19,-7.85E-19,4.16E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.21E-29,-7.47E-28,-1.56E-26,-2.17E-26,-1.64E-19,4.28E-18,-2.51E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.68E-30,-7.37E-28,5.04E-27,-4.51E-26,-4.50E-19,-1.71E-18,-8.71E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.85E-28,-6.90E-27,2.08E-26,-1.31E-25,3.88E-20,1.85E-17,1.03E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.73E-29,4.52E-28,8.40E-27,1.09E-26,-2.25E-19,-2.93E-19,-3.81E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.84E-29,-1.62E-27,1.29E-26,-9.11E-26,-3.65E-19,3.57E-18,-3.39E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.04E-29,1.82E-29,-8.68E-27,-9.01E-26,-3.99E-19,3.73E-18,2.88E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.06E-29,8.99E-27,3.47E-26,-1.58E-25,-1.51E-18,4.94E-18,1.96E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.04E-29,-3.91E-27,6.21E-27,-8.42E-26,6.35E-19,-5.11E-18,4.78E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
